record_id,scenario_family,source_name,source_url,source_basis,product,product_category,lot_or_batch,observed_text,expected_ctes,expected_abstentions,gold_label_method
web500-0340,traceability-production-flow,Traceability article,https://en.wikipedia.org/wiki/Traceability,"The article describes food-processing traceability as recording movement and production-process steps, using unique identifiers through suppliers and future sales.",prepared deli salad,prepared food,DELI-LOT-822,Production flow links supplier input lot DELI-LOT-822 to finished output lot OUT-DELI-LOT-822.,"[""transformation""]",[],manual_label_from_public_source_pattern
web500-0341,traceability-recall-location,Traceability article,https://en.wikipedia.org/wiki/Traceability,"The article describes food-processing traceability as recording movement and production-process steps, using unique identifiers through suppliers and future sales.",fresh basil,fresh herbs,BASIL-LOT-042,"Recall trace identifies precise date, time, and location for fresh basil lot BASIL-LOT-042.",[],[],manual_label_from_public_source_pattern
web500-0342,traceability-recall-location,Traceability article,https://en.wikipedia.org/wiki/Traceability,"The article describes food-processing traceability as recording movement and production-process steps, using unique identifiers through suppliers and future sales.",fresh cucumber,fresh produce,CUC-LOT-118,"Recall trace identifies precise date, time, and location for fresh cucumber lot CUC-LOT-118.",[],[],manual_label_from_public_source_pattern
web500-0343,traceability-recall-location,Traceability article,https://en.wikipedia.org/wiki/Traceability,"The article describes food-processing traceability as recording movement and production-process steps, using unique identifiers through suppliers and future sales.",fresh sprouts,sprouts,SPR-LOT-220,"Recall trace identifies precise date, time, and location for fresh sprouts lot SPR-LOT-220.",[],[],manual_label_from_public_source_pattern
web500-0344,traceability-recall-location,Traceability article,https://en.wikipedia.org/wiki/Traceability,"The article describes food-processing traceability as recording movement and production-process steps, using unique identifiers through suppliers and future sales.",fresh tuna,seafood,TUNA-LOT-771,"Recall trace identifies precise date, time, and location for fresh tuna lot TUNA-LOT-771.",[],[],manual_label_from_public_source_pattern
web500-0345,traceability-recall-location,Traceability article,https://en.wikipedia.org/wiki/Traceability,"The article describes food-processing traceability as recording movement and production-process steps, using unique identifiers through suppliers and future sales.",soft cheese,soft cheese,CHEESE-LOT-319,"Recall trace identifies precise date, time, and location for soft cheese lot CHEESE-LOT-319.",[],[],manual_label_from_public_source_pattern
web500-0346,traceability-recall-location,Traceability article,https://en.wikipedia.org/wiki/Traceability,"The article describes food-processing traceability as recording movement and production-process steps, using unique identifiers through suppliers and future sales.",bulk olive oil,oil ingredient,OIL-LOT-540,"Recall trace identifies precise date, time, and location for bulk olive oil lot OIL-LOT-540.",[],[],manual_label_from_public_source_pattern
web500-0347,traceability-recall-location,Traceability article,https://en.wikipedia.org/wiki/Traceability,"The article describes food-processing traceability as recording movement and production-process steps, using unique identifiers through suppliers and future sales.",bottled olive oil,finished oil,BOT-OIL-903,"Recall trace identifies precise date, time, and location for bottled olive oil lot BOT-OIL-903.",[],[],manual_label_from_public_source_pattern
web500-0348,traceability-recall-location,Traceability article,https://en.wikipedia.org/wiki/Traceability,"The article describes food-processing traceability as recording movement and production-process steps, using unique identifiers through suppliers and future sales.",fresh grapes,fresh produce,GRAPE-LOT-104,"Recall trace identifies precise date, time, and location for fresh grapes lot GRAPE-LOT-104.",[],[],manual_label_from_public_source_pattern
web500-0349,traceability-recall-location,Traceability article,https://en.wikipedia.org/wiki/Traceability,"The article describes food-processing traceability as recording movement and production-process steps, using unique identifiers through suppliers and future sales.",leaf lettuce,leafy greens,LETT-LOT-514,"Recall trace identifies precise date, time, and location for leaf lettuce lot LETT-LOT-514.",[],[],manual_label_from_public_source_pattern
web500-0350,traceability-recall-location,Traceability article,https://en.wikipedia.org/wiki/Traceability,"The article describes food-processing traceability as recording movement and production-process steps, using unique identifiers through suppliers and future sales.",prepared deli salad,prepared food,DELI-LOT-822,"Recall trace identifies precise date, time, and location for prepared deli salad lot DELI-LOT-822.",[],[],manual_label_from_public_source_pattern
web500-0351,openfoodfacts-product-page,Open Food Facts article,https://en.wikipedia.org/wiki/Open_Food_Facts,"The article describes crowdsourced product metadata including product name, quantity, packaging, brand, category, processing locations, countries, retailers, and GTIN barcode identifiers.",fresh basil,fresh herbs,BASIL-LOT-042,"Open Food Facts product page lists product name, brand, packaging, category, and ingredients for fresh basil.",[],[],manual_label_from_public_source_pattern
web500-0352,openfoodfacts-product-page,Open Food Facts article,https://en.wikipedia.org/wiki/Open_Food_Facts,"The article describes crowdsourced product metadata including product name, quantity, packaging, brand, category, processing locations, countries, retailers, and GTIN barcode identifiers.",fresh cucumber,fresh produce,CUC-LOT-118,"Open Food Facts product page lists product name, brand, packaging, category, and ingredients for fresh cucumber.",[],[],manual_label_from_public_source_pattern
web500-0353,openfoodfacts-product-page,Open Food Facts article,https://en.wikipedia.org/wiki/Open_Food_Facts,"The article describes crowdsourced product metadata including product name, quantity, packaging, brand, category, processing locations, countries, retailers, and GTIN barcode identifiers.",fresh sprouts,sprouts,SPR-LOT-220,"Open Food Facts product page lists product name, brand, packaging, category, and ingredients for fresh sprouts.",[],[],manual_label_from_public_source_pattern
web500-0354,openfoodfacts-product-page,Open Food Facts article,https://en.wikipedia.org/wiki/Open_Food_Facts,"The article describes crowdsourced product metadata including product name, quantity, packaging, brand, category, processing locations, countries, retailers, and GTIN barcode identifiers.",fresh tuna,seafood,TUNA-LOT-771,"Open Food Facts product page lists product name, brand, packaging, category, and ingredients for fresh tuna.",[],[],manual_label_from_public_source_pattern
web500-0355,openfoodfacts-product-page,Open Food Facts article,https://en.wikipedia.org/wiki/Open_Food_Facts,"The article describes crowdsourced product metadata including product name, quantity, packaging, brand, category, processing locations, countries, retailers, and GTIN barcode identifiers.",soft cheese,soft cheese,CHEESE-LOT-319,"Open Food Facts product page lists product name, brand, packaging, category, and ingredients for soft cheese.",[],[],manual_label_from_public_source_pattern
web500-0356,openfoodfacts-product-page,Open Food Facts article,https://en.wikipedia.org/wiki/Open_Food_Facts,"The article describes crowdsourced product metadata including product name, quantity, packaging, brand, category, processing locations, countries, retailers, and GTIN barcode identifiers.",bulk olive oil,oil ingredient,OIL-LOT-540,"Open Food Facts product page lists product name, brand, packaging, category, and ingredients for bulk olive oil.",[],[],manual_label_from_public_source_pattern
